"eurogrid_0250";"st_y";"st_x"
"1kmN3041E5028_12";50.05536782113004;19.918386873113093
"1kmN3041E5028_11";50.0575920102977;19.91885219948832
"1kmN3043E5028_32";50.069319263027964;19.914249135422043
"1kmN3043E5028_22";50.06871289341575;19.921179644301876
"1kmN3041E5028_21";50.053143627780095;19.917921600912642
"1kmN3041E5029_34";50.05284039895517;19.921385692627748
"1kmN3041E5029_34";50.05284039895517;19.921385692627748
"1kmN3041E5029_34";50.05284039895517;19.921385692627748
"1kmN3041E5029_34";50.05284039895517;19.921385692627748
"1kmN3041E5029_43";50.05506457605327;19.921851122256673
"1kmN3042E5027_11";50.067700978504405;19.906853498501306
"1kmN3043E5028_33";50.069622290007494;19.91078382065183
"1kmN3041E5028_24";50.05344675142836;19.914457469005427
"1kmN3041E5028_23";50.0512225376512;19.913992408388822
"1kmN3041E5028_23";50.0512225376512;19.913992408388822
"1kmN3041E5028_23";50.0512225376512;19.913992408388822
"1kmN3041E5028_23";50.0512225376512;19.913992408388822
"1kmN3041E5028_31";50.05374976989792;19.910993296919063
"1kmN3043E5027_22";50.0699252117667;19.907318465678728
"1kmN3043E5028_23";50.069016130830065;19.917714409976384
"1kmN3041E5029_24";50.05223362578307;19.928313755429738
"1kmN3041E5029_24";50.05223362578307;19.928313755429738
"1kmN3041E5029_24";50.05223362578307;19.928313755429738
"1kmN3041E5029_24";50.05223362578307;19.928313755429738
"1kmN3041E5029_31";50.05253706495552;19.924849744137777
"1kmN3041E5029_31";50.05253706495552;19.924849744137777
"1kmN3041E5029_31";50.05253706495552;19.924849744137777
"1kmN3041E5029_31";50.05253706495552;19.924849744137777
"1kmN3041E5029_33";50.05061621767251;19.920920317182237
"1kmN3041E5029_33";50.05061621767251;19.920920317182237
"1kmN3041E5029_33";50.05061621767251;19.920920317182237
"1kmN3041E5029_33";50.05061621767251;19.920920317182237
"1kmN3041E5028_22";50.0509194302475;19.917456382878022
"1kmN3041E5028_22";50.0509194302475;19.917456382878022
"1kmN3041E5028_22";50.0509194302475;19.917456382878022
"1kmN3041E5028_22";50.0509194302475;19.917456382878022
"1kmN3041E5028_33";50.051828436936745;19.90706433890723
"1kmN3040E5028_44";50.049604186509356;19.906599647252065
"1kmN3040E5028_44";50.049604186509356;19.906599647252065
"1kmN3040E5028_44";50.049604186509356;19.906599647252065
"1kmN3040E5028_44";50.049604186509356;19.906599647252065
"1kmN3041E5028_32";50.05152553988161;19.910528393727596
"1kmN3041E5028_32";50.05152553988161;19.910528393727596
"1kmN3041E5028_32";50.05152553988161;19.910528393727596
"1kmN3041E5028_32";50.05152553988161;19.910528393727596
"1kmN3041E5028_34";50.05405268318687;19.907529084666542
"1kmN3042E5028_23";50.06011936767693;19.915852975780655
"1kmN3042E5028_32";50.060422434875626;19.912388331313526
"1kmN3041E5028_42";50.05597399573545;19.91145825424121
"1kmN3041E5028_14";50.057895166440815;19.915387752692354
"1kmN3042E5028_33";50.0607253968775;19.908923646658913
"1kmN3041E5028_44";50.05850116315683;19.90845873853336
"1kmN3041E5028_41";50.058198217394526;19.91192326570302
"1kmN3041E5028_43";50.056276925260086;19.907993884538897
"1kmN3041E5028_13";50.05567096102475;19.91492258377026
"1kmN3040E5028_41";50.04930130568606;19.910063544657774
"1kmN3040E5028_41";50.04930130568606;19.910063544657774
"1kmN3040E5028_41";50.04930130568606;19.910063544657774
"1kmN3040E5028_41";50.04930130568606;19.910063544657774
"1kmN3040E5028_43";50.04737993190428;19.906135009692022
"1kmN3040E5028_43";50.04737993190428;19.906135009692022
"1kmN3040E5028_43";50.04737993190428;19.906135009692022
"1kmN3040E5028_43";50.04737993190428;19.906135009692022
"1kmN3040E5028_34";50.0451556731211;19.90567042621814
"1kmN3040E5028_34";50.0451556731211;19.90567042621814
"1kmN3040E5028_34";50.0451556731211;19.90567042621814
"1kmN3040E5028_34";50.0451556731211;19.90567042621814
"1kmN3042E5028_44";50.06739807298712;19.910318695911982
"1kmN3042E5028_41";50.0670950622549;19.913783853126912
"1kmN3042E5028_11";50.0664887251535;19.92071404691749
"1kmN3042E5027_12";50.06547674106957;19.90638858547335
"1kmN3042E5028_42";50.06487085730539;19.913318625016466
"1kmN3042E5028_24";50.0623435647335;19.916318253044235
"1kmN3042E5028_14";50.06679194630967;19.917248970133084
"1kmN3042E5028_12";50.06426455271094;19.92024850375299
"1kmN3042E5028_34";50.062949626422515;19.90938860892456
"1kmN3042E5028_43";50.06517385179225;19.90985362533925
"1kmN3042E5028_22";50.05981619528344;19.91931758004739
"1kmN3042E5028_21";50.06204037608772;19.919783014799265
"1kmN3042E5028_31";50.062646648179104;19.912853451081673
"1kmN3042E5027_21";50.06325249946177;19.90592372658587
"1kmN3042E5028_13";50.064567757610966;19.916783584492027
"1kmN3041E5029_42";50.05476122579632;19.925315331188063
"1kmN3042E5029_33";50.05951291769709;19.922782144100708
"1kmN3041E5029_44";50.057288748967096;19.922316606077995
"1kmN3040E5029_31";50.04364037972283;19.922987937856057
"1kmN3040E5029_21";50.04303352629113;19.929914661274303
"1kmN3040E5029_23";50.04111284005703;19.925985846204487
"1kmN3040E5029_13";50.04556116691613;19.926916847311055
"1kmN3040E5029_14";50.04778532406095;19.92738242914709
"1kmN3041E5029_23";50.05000947701644;19.927848065183657
"1kmN3040E5028_14";50.0489983196929;19.91352740191149
"1kmN3040E5028_11";50.048695228531834;19.916991219000266
"1kmN3040E5029_32";50.04141619794526;19.92252262172052
"1kmN3040E5028_42";50.04707706731089;19.90959874970067
"1kmN3040E5028_31";50.04485282475569;19.909134008847282
"1kmN3040E5028_24";50.044549871231176;19.91259755133859
"1kmN3040E5029_44";50.048392032204816;19.92045499591109
"1kmN3040E5028_12";50.046471022632645;19.91652610927027
"1kmN3040E5029_43";50.04616784255172;19.91998972880532
"1kmN3040E5028_13";50.04677409755302;19.91306244956441
"1kmN3040E5029_34";50.043943648712826;19.91952451585596
"1kmN3040E5028_22";50.0420225982822;19.915596052217882
"1kmN3040E5028_21";50.04424681254957;19.91606105367914
"1kmN3040E5028_23";50.04232564072702;19.91213270722509
"1kmN3040E5029_33";50.04171945068764;19.919059357054024
"1kmN3039E5029_44";50.03949524847584;19.91859425239048
"1kmN3039E5028_14";50.040101406040094;19.91166791721484
"1kmN3039E5028_11";50.039798379830145;19.91513110487744
"1kmN3039E5028_41";50.04040432710366;19.908204689415655
"1kmN3040E5028_32";50.0426285780201;19.908669322088603
"1kmN3041E5029_32";50.05031289992818;19.9243842112884
"1kmN3040E5029_24";50.04333700558163;19.9264513196665
"1kmN3040E5029_22";50.04080937702489;19.92944903049292
"1kmN3040E5029_42";50.04586455731222;19.923453308156574
"1kmN3040E5029_41";50.04808873071387;19.923918732630995
"1kmN3041E5029_22";50.04970594893932;19.93131187885493
"1kmN3040E5029_12";50.04525767136536;19.930380346255806
"1kmN3040E5029_11";50.04748181224795;19.930846085446348
"1kmN3033E5030_42";49.982373626395756;19.92427970515208
"1kmN3033E5030_42";49.982373626395756;19.92427970515208
"1kmN3033E5030_42";49.982373626395756;19.92427970515208
"1kmN3033E5030_42";49.982373626395756;19.92427970515208
"1kmN3033E5030_21";49.97954261168707;19.930732827049283
"1kmN3033E5030_21";49.97954261168707;19.930732827049283
"1kmN3033E5030_21";49.97954261168707;19.930732827049283
"1kmN3033E5030_21";49.97954261168707;19.930732827049283
"1kmN3033E5030_13";49.982070270401664;19.92773868517704
"1kmN3033E5030_13";49.982070270401664;19.92773868517704
"1kmN3033E5030_13";49.982070270401664;19.92773868517704
"1kmN3033E5030_13";49.982070270401664;19.92773868517704
"1kmN3033E5030_34";49.98045263100048;19.920356357463127
"1kmN3033E5030_34";49.98045263100048;19.920356357463127
"1kmN3033E5030_34";49.98045263100048;19.920356357463127
"1kmN3033E5030_34";49.98045263100048;19.920356357463127
"1kmN3033E5029_21";49.98075576078449;19.916897454189918
"1kmN3033E5029_21";49.98075576078449;19.916897454189918
"1kmN3033E5029_21";49.98075576078449;19.916897454189918
"1kmN3033E5029_21";49.98075576078449;19.916897454189918
"1kmN3033E5031_34";49.97923906193534;19.93419157012384
"1kmN3033E5031_34";49.97923906193534;19.93419157012384
"1kmN3033E5031_34";49.97923906193534;19.93419157012384
"1kmN3033E5031_34";49.97923906193534;19.93419157012384
"1kmN3035E5028_33";49.998445272822885;19.895926651276195
"1kmN3035E5028_31";50.00036709522787;19.89985053973679
"1kmN3035E5028_22";49.997537433615506;19.90630737643357
"1kmN3035E5029_33";49.9972346104593;19.909767538139587
"1kmN3035E5029_34";49.99945889229332;19.910231615878775
"1kmN3035E5028_21";49.99976173165311;19.906771297182665
"1kmN3035E5029_44";50.003907443378914;19.91115993326998
"1kmN3035E5028_11";50.00421031515167;19.907699300541278
"1kmN3033E5031_12";49.98055191552558;19.945032984096066
"1kmN3033E5031_11";49.982776044067144;19.94549846348531
"1kmN3033E5032_43";49.980247929582944;19.94849172354839
"1kmN3034E5032_34";49.986920253779196;19.94988879449831
"1kmN3034E5031_22";49.98500016839075;19.945963996981142
"1kmN3034E5030_23";49.98651868567984;19.92866812975934
"1kmN3034E5030_33";49.98712535755981;19.92174950223906
"1kmN3033E5030_41";49.984597852363194;19.92474424359088
"1kmN3033E5030_14";49.984294480144904;19.928203380458573
"1kmN3033E5030_11";49.98399100292487;19.931662477256033
"1kmN3034E5030_32";49.986822074124326;19.925208836031388
"1kmN3033E5031_44";49.98368742070511;19.93512153397038
"1kmN3033E5030_44";49.98490111957787;19.921285066665824
"1kmN3033E5030_43";49.98267687739156;19.920820685076848
"1kmN3033E5030_12";49.981766809411255;19.931197625138804
"1kmN3035E5028_44";50.00511830011201;19.897317162188777
"1kmN3035E5028_42";50.00259142146807;19.900314200400086
"1kmN3035E5028_41";50.00481574352018;19.900777914987746
"1kmN3035E5027_21";50.000972038596686;19.89292962230535
"1kmN3033E5031_14";49.9830799412743;19.9420395270979
"1kmN3034E5031_23";49.98530408185093;19.94250490376885
"1kmN3035E5029_42";50.00138020931677;19.914156183247325
"1kmN3036E5029_22";50.00522241832231;19.922006301864002
"1kmN3036E5029_23";50.0055256214838;19.918545632300546
"1kmN3035E5029_41";50.0036044665498;19.91462052594937
"1kmN3035E5029_14";50.00330138466626;19.918081078566605
"1kmN3035E5029_11";50.00299819773024;19.921541591108692
"1kmN3035E5030_43";50.00047069718136;19.924537249849042
"1kmN3035E5028_14";50.00451308186606;19.90423862777624
"1kmN3035E5028_43";50.00289396186858;19.896853604647365
"1kmN3035E5027_12";50.00319639721025;19.893392968904084
"1kmN3035E5028_24";50.00006446596527;19.903310938464386
"1kmN3035E5028_13";50.00228877601069;19.903774756149332
"1kmN3034E5028_22";49.98864019953361;19.90445223276298
"1kmN3034E5028_23";49.988942852873954;19.900992658855266
"1kmN3034E5029_33";49.98833744117253;19.907911766683775
"1kmN3033E5029_44";49.9861131383611;19.90744795865029
"1kmN3033E5028_11";49.98641588052823;19.90398858163208
"1kmN3034E5028_44";49.99622092201979;19.895463255428684
"1kmN3034E5029_24";49.989955875603165;19.915294890288468
"1kmN3034E5029_32";49.98803457779264;19.91137126060467
"1kmN3034E5029_42";49.99248313842254;19.912299352293807
"1kmN3034E5029_23";49.98773160939589;19.91483071451276
"1kmN3034E5029_13";49.99218013761068;19.915759120031378
"1kmN3034E5029_31";49.9902588602065;19.911835279474417
"1kmN3034E5029_34";49.99056173978763;19.908375628640492
"1kmN3034E5028_21";49.990864514344615;19.90491593779964
"1kmN3034E5028_32";49.98924540119159;19.897533044973496
"1kmN3034E5028_14";49.99561583330284;19.90238346488443
"1kmN3034E5028_12";49.993088824961646;19.905379696751
"1kmN3034E5028_11";49.99531313138515;19.905843509626
"1kmN3034E5028_13";49.99339151068496;19.901919808971545
"1kmN3034E5028_31";49.99146974837825;19.89799643614885
"1kmN3034E5029_43";49.99278603420685;19.908839544529396
"1kmN3034E5029_44";49.99501032443062;19.909303514359475
"1kmN3034E5029_41";49.99470741244117;19.912763479071895
"1kmN3034E5029_14";49.99440439541885;19.916223403750376
"1kmN3034E5028_42";49.99369409137481;19.89845988120395
"1kmN3034E5028_24";49.991167183875476;19.9014562069648
"1kmN3034E5028_34";49.99177220785103;19.894536625364744
"1kmN3035E5029_12";50.000773972938966;19.921076934391817
"1kmN3035E5029_13";50.00107714365139;19.917616578853597
"1kmN3033E5029_42";49.9835860003698;19.910443384678416
"1kmN3033E5029_43";49.98388883135298;19.90698420453108
"1kmN3033E5028_13";49.98449417829318;19.900065724292
"1kmN3035E5029_21";49.99854974394797;19.92061233170438
"1kmN3035E5029_23";49.9966286490281;19.916687741454417
"1kmN3035E5029_32";49.99693168226284;19.91322765981755
"1kmN3035E5029_24";49.99885289843881;19.917152133152523
"1kmN3035E5029_31";49.99915594788793;19.913691894539678
"1kmN3035E5028_12";50.001986025498354;19.907235271882264
"1kmN3034E5029_12";49.99187703177319;19.919218847729073
"1kmN3034E5029_22";49.98742853598431;19.918290128395206
"1kmN3034E5029_21";49.98965278597957;19.9187544610698
"1kmN3033E5029_14";49.985507338988526;19.914366592695288
"1kmN3033E5029_12";49.982980023387164;19.917361624964197
"1kmN3033E5029_11";49.98520428178697;19.91782584969637
"1kmN3036E5029_33";50.00613171263137;19.911624172939927
"1kmN3036E5029_32";50.00582871958749;19.91508492265485
"1kmN3036E5028_22";50.00643460061345;19.908163383168674
"1kmN3035E5028_23";49.99784015172945;19.902847174712406
"1kmN3035E5029_43";50.00168316993305;19.910695747585894
"1kmN3033E5028_42";49.984796694246334;19.896606424226096
"1kmN3033E5028_14";49.986718517679996;19.900529164633962
"1kmN3035E5031_43";49.999256543738724;19.938378110609623
"1kmN3036E5031_24";50.0053211573876;19.946695729297446
"1kmN3036E5031_22";50.00279301118307;19.94969021386136
"1kmN3036E5031_23";50.00309705473676;19.946229865420758
"1kmN3035E5030_23";49.99541546574505;19.93052766733355
"1kmN3035E5030_13";49.99986383053855;19.931457760468845
"1kmN3035E5031_44";50.00148068733169;19.938843552239764
"1kmN3035E5031_41";50.001176870121974;19.94230382405968
"1kmN3035E5031_34";49.99703239593652;19.93791272309644
"1kmN3035E5030_31";49.99794311984898;19.927532608573394
"1kmN3035E5030_11";50.001784399500636;19.93538324026721
"1kmN3035E5030_12";49.999560239657285;19.934917955605556
"1kmN3035E5030_21";49.99733607560657;19.93445272504337
"1kmN3035E5030_24";49.99763965024474;19.9309926868647
"1kmN3035E5031_24";49.99642472150841;19.944832598774166
"1kmN3035E5031_21";49.99612072675432;19.948292476373
"1kmN3035E5031_13";49.998648836797564;19.945298300168158
"1kmN3036E5031_34";50.005928961891186;19.939774597886743
"1kmN3036E5031_32";50.0034009932483;19.942769476794634
"1kmN3036E5031_31";50.00562511216416;19.94323518368199
"1kmN3036E5031_33";50.00370482671568;19.939309047995817
"1kmN3036E5030_22";50.00400855513701;19.935848579037252
"1kmN3036E5030_21";50.0062327065668;19.936313971924704
"1kmN3036E5030_23";50.0043121785103;19.932388069931907
"1kmN3035E5030_41";50.00239150870864;19.928462495915777
"1kmN3034E5031_24";49.987528218211956;19.94297033453786
"1kmN3034E5031_21";49.98722428849688;19.94642958459255
"1kmN3034E5031_13";49.98975235035787;19.943435819413963
"1kmN3034E5031_12";49.989448404385925;19.94689522632844
"1kmN3035E5031_14";50.00087294787353;19.945764055714008
"1kmN3035E5031_11";50.00056892058832;19.94922424718985
"1kmN3035E5031_12";49.998344825778894;19.94875833469673
"1kmN3035E5031_22";49.99389662351424;19.947826672209686
"1kmN3034E5031_11";49.99167251605825;19.94736092219785
"1kmN3036E5031_21";50.0050170975635;19.95015623472027
"1kmN3035E5031_23";49.99420060200567;19.944366951523143
"1kmN3034E5031_14";49.991976478288976;19.94390135840607
"1kmN3034E5031_34";49.98813576262644;19.936051714033447
"1kmN3034E5031_31";49.98783204292248;19.939511044347217
"1kmN3034E5030_22";49.98621519222827;19.932127383409952
"1kmN3034E5030_21";49.9884393773219;19.93259234360954
"1kmN3034E5031_32";49.98560789031189;19.939045770427615
"1kmN3034E5031_33";49.98591159377165;19.935586596970357
"1kmN3034E5030_24";49.98874288700691;19.929132933088272
"1kmN3034E5030_34";49.98934959133771;19.922213991805485
"1kmN3034E5030_43";49.99157382091201;19.9226785353741
"1kmN3034E5029_11";49.994101273365544;19.91968328838197
"1kmN3034E5030_31";49.98904629167948;19.925673482482644
"1kmN3035E5030_32";49.99571891911347;19.92706774598987
"1kmN3034E5030_12";49.99066355820614;19.93305735786367
"1kmN3034E5030_13";49.99096708412655;19.929597790454284
"1kmN3034E5030_11";49.99288773488138;19.933522426181376
"1kmN3034E5030_42";49.991270505029156;19.926138182953473
"1kmN3034E5030_41";49.99349471417368;19.926602937452873
"1kmN3034E5030_14";49.99319127703912;19.930062701866397
"1kmN3033E5031_42";49.98115957244928;19.93811538482122
"1kmN3033E5031_43";49.98146324342648;19.934656525024486
"1kmN3033E5031_31";49.97893540719654;19.937650273116454
"1kmN3033E5031_41";49.983383733487614;19.93858055058859
"1kmN3033E5031_13";49.98085579648169;19.941574204516016
"1kmN3035E5031_42";49.99895274278485;19.941838225468153
"1kmN3035E5031_32";49.99450447547644;19.94090719067933
"1kmN3035E5031_31";49.99672861123647;19.941372681011053
"1kmN3035E5030_44";50.002694905743745;19.925002063562722
"1kmN3036E5030_33";50.00491911010492;19.925466931332323
"1kmN3036E5030_32";50.00461569683361;19.928927520692582
"1kmN3035E5030_42";50.00016731638059;19.92799752521233
"1kmN3035E5030_34";49.9982464844174;19.92407249018229
"1kmN3035E5030_14";50.002088006626956;19.931922888154897
"1kmN3035E5030_33";49.99602226745145;19.92360778455354
"1kmN3034E5030_44";49.99379804628313;19.923143132953783
"1kmN3035E5029_22";49.99632551075699;19.920147783037418
"1kmN3035E5030_22";49.9951119073481;19.93398754857161
"1kmN3035E5031_33";49.99480824392457;19.93744738969118
"1kmN3034E5031_44";49.9925840877025;19.93698211038492
"1kmN3034E5031_42";49.99005619131985;19.939976372356387
"1kmN3034E5031_41";49.9922803355044;19.940441754464135
"1kmN3034E5031_43";49.99035992726993;19.936516885168704
"1kmN3033E5031_33";49.97701487623124;19.933726669259418
"1kmN3033E5031_33";49.97701487623124;19.933726669259418
"1kmN3033E5031_33";49.97701487623124;19.933726669259418
"1kmN3033E5031_33";49.97701487623124;19.933726669259418
"1kmN3032E5031_11";49.97387950458937;19.943636870478006
"1kmN3032E5031_11";49.97387950458937;19.943636870478006
"1kmN3032E5031_11";49.97387950458937;19.943636870478006
"1kmN3032E5031_11";49.97387950458937;19.943636870478006
"1kmN3032E5031_11";49.97387950458937;19.943636870478006
"1kmN3032E5031_11";49.97387950458937;19.943636870478006
"1kmN3032E5031_11";49.97387950458937;19.943636870478006
"1kmN3032E5031_11";49.97387950458937;19.943636870478006
"1kmN3032E5031_11";49.97387950458937;19.943636870478006
"1kmN3033E5032_34";49.978023813077534;19.948026141473864
"1kmN3033E5032_33";49.97579969235149;19.947560613505456
"1kmN3033E5031_23";49.97640749424688;19.940643721583704
"1kmN3033E5031_32";49.97671123772891;19.93718521546542
"1kmN3033E5031_24";49.97863164747266;19.94110893601427
"1kmN3033E5031_22";49.97610364578707;19.944102187601313
"1kmN3033E5031_21";49.97832778276568;19.944567558804366
"1kmN3032E5032_44";49.97357556740441;19.947095139634186
"1kmN3036E5021_34";50.01799678792678;19.801318367156057
"1kmN3036E5021_34";50.01799678792678;19.801318367156057
"1kmN3036E5021_34";50.01799678792678;19.801318367156057
"1kmN3036E5021_34";50.01799678792678;19.801318367156057
"1kmN3036E5021_43";50.02022156494919;19.801777684846783
"1kmN3036E5021_43";50.02022156494919;19.801777684846783
"1kmN3036E5021_43";50.02022156494919;19.801777684846783
"1kmN3036E5021_43";50.02022156494919;19.801777684846783
"1kmN3036E5021_44";50.02244633784081;19.802237055988876
"1kmN3036E5021_44";50.02244633784081;19.802237055988876
"1kmN3036E5021_44";50.02244633784081;19.802237055988876
"1kmN3036E5021_44";50.02244633784081;19.802237055988876
"1kmN3036E5021_31";50.017697141782385;19.804780549532776
"1kmN3036E5021_42";50.01992190275837;19.805240024519158
"1kmN3036E5021_41";50.02214665960163;19.805699552974506
"1kmN3034E5034_31";49.98417921652616;19.98101987482116
"1kmN3034E5034_44";49.98893213061673;19.978495187437627
"1kmN3034E5034_21";49.983568942273465;19.98793744994518
"1kmN3034E5034_42";49.98640316955157;19.981487084765575
"1kmN3034E5034_41";49.988627118340915;19.98195434901816
"1kmN3034E5034_43";49.98670816551493;19.97802807999142
"1kmN3034E5034_14";49.988322001071424;19.985413470306643
"1kmN3034E5033_12";49.987013056487996;19.974569034945212
"1kmN3034E5033_11";49.98923703789687;19.975035985577893
"1kmN3035E5033_22";49.99146101507391;19.975502990492807
"1kmN3035E5034_32";49.99085106289457;19.98242166758793
"1kmN3035E5034_33";49.991156091484754;19.978962349183504
"1kmN3034E5034_24";49.98387413189028;19.984478682528522
"1kmN3034E5034_13";49.98609806859986;19.98494604925478
"1kmN3035E5033_23";49.99176583366007;19.97204359152874
"1kmN3034E5032_42";49.988840197420075;19.95381391967657
"1kmN3034E5032_24";49.98631186934384;19.956807093811488
"1kmN3034E5032_22";49.98378346459723;19.959799968283168
"1kmN3034E5032_12";49.98823157043801;19.960732452297485
"1kmN3034E5032_31";49.986616114060865;19.953347964242262
"1kmN3034E5032_32";49.984392026480656;19.95288206296743
"1kmN3034E5032_21";49.98600751963005;19.9602661831931
"1kmN3034E5032_13";49.988535936430104;19.957273206084363
"1kmN3034E5032_23";49.98408779803461;19.956341035715525
"1kmN3034E5032_33";49.98469614993335;19.949423050051664
"1kmN3034E5032_11";49.990455617021475;19.96119877560524
"1kmN3034E5032_41";49.9910642765587;19.95427992927929
"1kmN3034E5033_44";49.99015112974365;19.96465813845265
"1kmN3034E5033_41";49.98984653746229;19.968117461072488
"1kmN3034E5032_14";49.990759999293815;19.957739372543145
"1kmN3035E5033_32";49.99207054724128;19.968584152304203
"1kmN3035E5033_33";49.99237515581557;19.965124672832157
"1kmN3034E5033_43";49.98792709944577;19.964191658303005
"1kmN3034E5033_21";49.98478907084695;19.974102138585756
"1kmN3034E5033_42";49.98762252345541;19.9676508240881
"1kmN3034E5033_24";49.98509384052799;19.970643210083463
"1kmN3034E5033_14";49.98954184017939;19.97157674345188
"1kmN3034E5033_13";49.987317842468805;19.97110994963979
"1kmN3034E5034_34";49.98448419617902;19.97756102683597
"1kmN3034E5033_34";49.98570306492151;19.96372523237429
"1kmN3034E5033_31";49.98539850522017;19.967184241342032
"1kmN3034E5032_43";49.98914435340602;19.95035459308699
"1kmN3034E5032_44";49.99136844881416;19.95082044582655
"1kmN3042E5020_23";50.06976533070665;19.804964484310553
"1kmN3042E5020_23";50.06976533070665;19.804964484310553
"1kmN3042E5020_23";50.06976533070665;19.804964484310553
"1kmN3042E5020_23";50.06976533070665;19.804964484310553
"1kmN3041E5020_14";50.06754061230608;19.804504304022547
"1kmN3041E5020_14";50.06754061230608;19.804504304022547
"1kmN3041E5020_14";50.06754061230608;19.804504304022547
"1kmN3041E5020_14";50.06754061230608;19.804504304022547
"1kmN3041E5021_23";50.05966683744491;19.81698486028337
"1kmN3041E5021_23";50.05966683744491;19.81698486028337
"1kmN3041E5021_23";50.05966683744491;19.81698486028337
"1kmN3041E5021_23";50.05966683744491;19.81698486028337
"1kmN3041E5021_32";50.059966894028726;19.81351972607751
"1kmN3041E5021_32";50.059966894028726;19.81351972607751
"1kmN3041E5021_32";50.059966894028726;19.81351972607751
"1kmN3041E5021_32";50.059966894028726;19.81351972607751
"1kmN3041E5022_33";50.05906640859509;19.823915009257274
"1kmN3041E5022_33";50.05906640859509;19.823915009257274
"1kmN3041E5022_33";50.05906640859509;19.823915009257274
"1kmN3041E5022_33";50.05906640859509;19.823915009257274
"1kmN3041E5021_22";50.059366675633015;19.820449954680917
"1kmN3041E5021_22";50.059366675633015;19.820449954680917
"1kmN3041E5021_22";50.059366675633015;19.820449954680917
"1kmN3041E5021_22";50.059366675633015;19.820449954680917
"1kmN3041E5021_33";50.06026684538261;19.81005455207643
"1kmN3041E5021_33";50.06026684538261;19.81005455207643
"1kmN3041E5021_33";50.06026684538261;19.81005455207643
"1kmN3041E5021_33";50.06026684538261;19.81005455207643
"1kmN3041E5020_21";50.0627914061894;19.807049515443
"1kmN3041E5020_21";50.0627914061894;19.807049515443
"1kmN3041E5020_21";50.0627914061894;19.807049515443
"1kmN3041E5020_21";50.0627914061894;19.807049515443
"1kmN3042E5023_31";50.06868622202372;19.843548988256398
"1kmN3041E5021_24";50.061891503881284;19.817445510322962
"1kmN3041E5021_21";50.06159132597582;19.82091076233641
"1kmN3041E5021_12";50.06381597218988;19.821371623665073
"1kmN3041E5021_31";50.06219157655333;19.81398021849425
"1kmN3041E5022_42";50.06321526847933;19.828302323439868
"1kmN3041E5022_41";50.065439878353985;19.828763553731694
"1kmN3041E5022_43";50.063515672952065;19.824836993476648
"1kmN3041E5022_31";50.06099065447249;19.827841146865385
"1kmN3042E5022_22";50.06706329498538;19.83615600862015
"1kmN3042E5022_23";50.06736394216205;19.832690443129238
"1kmN3042E5022_32";50.06766448409691;19.829224837749862
"1kmN3041E5022_34";50.06129104283892;19.82437597452153
"1kmN3041E5022_14";50.06513935253467;19.832229001463507
"1kmN3041E5022_11";50.06483872147894;19.835694409313916
"1kmN3041E5022_13";50.06291475877363;19.83176761354172
"1kmN3041E5022_44";50.06574029893493;19.82529806613152
"1kmN3042E5021_32";50.0688655993793;19.815362017608003
"1kmN3042E5021_33";50.0691656150759;19.81189621298154
"1kmN3041E5021_14";50.06634082437402;19.818366971377934
"1kmN3041E5021_11";50.0660406142756;19.8218325386759
"1kmN3041E5021_13";50.064116166190836;19.817906214018187
"1kmN3041E5021_34";50.062491543990014;19.810514886863288
"1kmN3041E5020_11";50.0672408231962;19.807970030559908
"1kmN3042E5021_24";50.07079012836274;19.81928864712663
"1kmN3042E5021_23";50.06856547843118;19.818827782411088
"1kmN3042E5020_21";50.07169022372197;19.80889076015899
"1kmN3042E5021_21";50.07048988606371;19.822754529779644
"1kmN3042E5021_34";50.071390297193794;19.8123567623033
"1kmN3042E5021_31";50.07109026540672;19.81582272463017
"1kmN3042E5020_22";50.069465525519;19.808430368544713
"1kmN3041E5021_44";50.066940928836246;19.811435717306892
"1kmN3041E5021_42";50.06441625495302;19.814440764548987
"1kmN3041E5021_41";50.066640929228186;19.81490136425056
"1kmN3041E5021_43";50.06471623847442;19.81097527527044
"1kmN3041E5020_12";50.065016116753114;19.807509746195645
"1kmN3042E5021_22";50.06826525223342;19.822293507377783
"1kmN3042E5022_33";50.067964920788015;19.825759192495052
"1kmN3042E5022_34";50.07018953851165;19.826220372576202
"1kmN3042E5022_31";50.06988908570848;19.829686175503298
"1kmN3042E5023_43";50.071211644918144;19.840545209462242
"1kmN3042E5023_34";50.068987095811835;19.840083344937405
"1kmN3042E5022_21";50.069287864356646;19.836617661696874
"1kmN3042E5022_24";50.06958852765617;19.833151938547815
"1kmN3041E5024_34";50.05888498964474;19.85209623662282
"1kmN3040E5024_41";50.05413477714377;19.854636376755096
"1kmN3041E5023_24";50.05948713426581;19.84516641050954
"1kmN3041E5023_22";50.05696159316341;19.84816927520359
"1kmN3041E5023_12";50.06141063181892;19.84909346567518
"1kmN3041E5023_13";50.061711667660205;19.845628375075282
"1kmN3041E5023_32";50.05756349508264;19.841239684364698
"1kmN3041E5023_31";50.05978804875058;19.84170143756737
"1kmN3041E5023_33";50.05786428822168;19.837774829089742
"1kmN3040E5023_44";50.05563971428906;19.837313287212986
"1kmN3040E5023_11";50.05473706761907;19.84770726067996
"1kmN3041E5024_42";50.06080824447452;19.856023527043806
"1kmN3041E5024_41";50.06303272528919;19.85648601817792
"1kmN3041E5024_43";50.061109490756394;19.852558516335716
