"";"Var1";"Var2"
"288";21,26865915;52,1032384
"289";20,851688;52,1059326
"290";20,85607717;52,1059326
"291";20,86046634;52,1059326
"292";20,86485551;52,1059326
"293";20,86924468;52,1059326
"294";20,87363385;52,1059326
"295";20,87802302;52,1059326
"296";20,88241219;52,1059326
"297";20,88680136;52,1059326
"298";20,89119053;52,1059326
"299";20,8955797;52,1059326
"300";20,89996887;52,1059326
"301";20,90435804;52,1059326
"302";20,90874721;52,1059326
"303";20,91313638;52,1059326
"304";20,91752555;52,1059326
"305";20,92191472;52,1059326
"306";20,92630389;52,1059326
"307";20,93069306;52,1059326
"308";20,93508223;52,1059326
"309";20,9394714;52,1059326
"310";20,94386057;52,1059326
"311";20,94824974;52,1059326
"312";20,95263891;52,1059326
"313";20,95702808;52,1059326
"314";20,96141725;52,1059326
"315";20,96580642;52,1059326
"316";20,97019559;52,1059326
"317";20,97458476;52,1059326
"318";20,97897393;52,1059326
"319";20,9833631;52,1059326
"320";20,98775227;52,1059326
"321";20,99214144;52,1059326
"322";20,99653061;52,1059326
"323";21,00091978;52,1059326
"324";21,00530895;52,1059326
"325";21,00969812;52,1059326
"326";21,01408729;52,1059326
"327";21,01847646;52,1059326
"328";21,02286563;52,1059326
"329";21,0272548;52,1059326
"330";21,03164397;52,1059326
"331";21,03603314;52,1059326
"332";21,04042231;52,1059326
"333";21,04481148;52,1059326
"334";21,04920065;52,1059326
"335";21,05358982;52,1059326
"336";21,05797899;52,1059326
"337";21,06236816;52,1059326
"338";21,06675733;52,1059326
"339";21,0711465;52,1059326
"340";21,07553567;52,1059326
"341";21,07992484;52,1059326
"342";21,08431401;52,1059326
"343";21,08870318;52,1059326
"344";21,09309235;52,1059326
"345";21,09748152;52,1059326
"346";21,10187069;52,1059326
"347";21,10625986;52,1059326
"348";21,11064903;52,1059326
"349";21,1150382;52,1059326
"350";21,11942737;52,1059326
"351";21,12381654;52,1059326
"352";21,12820571;52,1059326
"353";21,13259488;52,1059326
"354";21,13698405;52,1059326
"355";21,14137322;52,1059326
"356";21,14576239;52,1059326
"357";21,15015156;52,1059326
"358";21,15454073;52,1059326
"359";21,1589299;52,1059326
"360";21,16331907;52,1059326
"361";21,16770824;52,1059326
"362";21,17209741;52,1059326
"363";21,17648658;52,1059326
"364";21,18087575;52,1059326
"365";21,18526492;52,1059326
"366";21,18965409;52,1059326
"367";21,19404326;52,1059326
"368";21,19843243;52,1059326
"369";21,2028216;52,1059326
"370";21,20721077;52,1059326
"371";21,21159994;52,1059326
"372";21,21598911;52,1059326
"373";21,22037828;52,1059326
"374";21,22476745;52,1059326
"375";21,22915662;52,1059326
"376";21,23354579;52,1059326
"377";21,23793496;52,1059326
"378";21,24232413;52,1059326
"379";21,2467133;52,1059326
"380";21,25110247;52,1059326
"381";21,25549164;52,1059326
"382";21,25988081;52,1059326
"383";21,26426998;52,1059326
"384";21,26865915;52,1059326
"385";20,851688;52,1086268
"386";20,85607717;52,1086268
"387";20,86046634;52,1086268
"388";20,86485551;52,1086268
"389";20,86924468;52,1086268
"390";20,87363385;52,1086268
"391";20,87802302;52,1086268
"392";20,88241219;52,1086268
"393";20,88680136;52,1086268
"394";20,89119053;52,1086268
"395";20,8955797;52,1086268
"396";20,89996887;52,1086268
"397";20,90435804;52,1086268
"398";20,90874721;52,1086268
"399";20,91313638;52,1086268
"400";20,91752555;52,1086268
"401";20,92191472;52,1086268
"402";20,92630389;52,1086268
"403";20,93069306;52,1086268
"404";20,93508223;52,1086268
"405";20,9394714;52,1086268
"406";20,94386057;52,1086268
"407";20,94824974;52,1086268
"408";20,95263891;52,1086268
"409";20,95702808;52,1086268
"410";20,96141725;52,1086268
"411";20,96580642;52,1086268
"412";20,97019559;52,1086268
"413";20,97458476;52,1086268
"414";20,97897393;52,1086268
"415";20,9833631;52,1086268
"416";20,98775227;52,1086268
"417";20,99214144;52,1086268
"418";20,99653061;52,1086268
"419";21,00091978;52,1086268
"420";21,00530895;52,1086268
"421";21,00969812;52,1086268
"422";21,01408729;52,1086268
"423";21,01847646;52,1086268
"424";21,02286563;52,1086268
"425";21,0272548;52,1086268
"426";21,03164397;52,1086268
"427";21,03603314;52,1086268
"428";21,04042231;52,1086268
"429";21,04481148;52,1086268
"430";21,04920065;52,1086268
"431";21,05358982;52,1086268
"432";21,05797899;52,1086268
"433";21,06236816;52,1086268
"434";21,06675733;52,1086268
"435";21,0711465;52,1086268
"436";21,07553567;52,1086268
"437";21,07992484;52,1086268
"438";21,08431401;52,1086268
"439";21,08870318;52,1086268
"440";21,09309235;52,1086268
"441";21,09748152;52,1086268
"442";21,10187069;52,1086268
"443";21,10625986;52,1086268
"444";21,11064903;52,1086268
"445";21,1150382;52,1086268
"446";21,11942737;52,1086268
"447";21,12381654;52,1086268
"448";21,12820571;52,1086268
"449";21,13259488;52,1086268
"450";21,13698405;52,1086268
"451";21,14137322;52,1086268
"452";21,14576239;52,1086268
"453";21,15015156;52,1086268
"454";21,15454073;52,1086268
"455";21,1589299;52,1086268
"456";21,16331907;52,1086268
"457";21,16770824;52,1086268
"458";21,17209741;52,1086268
"459";21,17648658;52,1086268
"460";21,18087575;52,1086268
"461";21,18526492;52,1086268
"462";21,18965409;52,1086268
"463";21,19404326;52,1086268
"464";21,19843243;52,1086268
"465";21,2028216;52,1086268
"466";21,20721077;52,1086268
"467";21,21159994;52,1086268
"468";21,21598911;52,1086268
"469";21,22037828;52,1086268
"470";21,22476745;52,1086268
"471";21,22915662;52,1086268
"472";21,23354579;52,1086268
"473";21,23793496;52,1086268
"474";21,24232413;52,1086268
"475";21,2467133;52,1086268
"476";21,25110247;52,1086268
"477";21,25549164;52,1086268
"478";21,25988081;52,1086268
"479";21,26426998;52,1086268
"480";21,26865915;52,1086268
"481";20,851688;52,111321
"482";20,85607717;52,111321
"483";20,86046634;52,111321
"484";20,86485551;52,111321
"485";20,86924468;52,111321
"486";20,87363385;52,111321
"487";20,87802302;52,111321
"488";20,88241219;52,111321
"489";20,88680136;52,111321
"490";20,89119053;52,111321
"491";20,8955797;52,111321
"492";20,89996887;52,111321
"493";20,90435804;52,111321
"494";20,90874721;52,111321
"495";20,91313638;52,111321
"496";20,91752555;52,111321
"497";20,92191472;52,111321
"498";20,92630389;52,111321
"499";20,93069306;52,111321
"500";20,93508223;52,111321
"501";20,9394714;52,111321
"502";20,94386057;52,111321
"503";20,94824974;52,111321
"504";20,95263891;52,111321
"505";20,95702808;52,111321
"506";20,96141725;52,111321
"507";20,96580642;52,111321
"508";20,97019559;52,111321
"509";20,97458476;52,111321
"510";20,97897393;52,111321
"511";20,9833631;52,111321
"512";20,98775227;52,111321
"513";20,99214144;52,111321
"514";20,99653061;52,111321
"515";21,00091978;52,111321
"516";21,00530895;52,111321
"517";21,00969812;52,111321
"518";21,01408729;52,111321
"519";21,01847646;52,111321
"520";21,02286563;52,111321
"521";21,0272548;52,111321
"522";21,03164397;52,111321
"523";21,03603314;52,111321
"524";21,04042231;52,111321
"525";21,04481148;52,111321
"526";21,04920065;52,111321
"527";21,05358982;52,111321
"528";21,05797899;52,111321
"529";21,06236816;52,111321
"530";21,06675733;52,111321
"531";21,0711465;52,111321
"532";21,07553567;52,111321
"533";21,07992484;52,111321
"534";21,08431401;52,111321
"535";21,08870318;52,111321
"536";21,09309235;52,111321
"537";21,09748152;52,111321
"538";21,10187069;52,111321
"539";21,10625986;52,111321
"540";21,11064903;52,111321
"541";21,1150382;52,111321
"542";21,11942737;52,111321
"543";21,12381654;52,111321
"544";21,12820571;52,111321
"545";21,13259488;52,111321
"546";21,13698405;52,111321
"547";21,14137322;52,111321
"548";21,14576239;52,111321
"549";21,15015156;52,111321
"550";21,15454073;52,111321
"551";21,1589299;52,111321
"552";21,16331907;52,111321
"553";21,16770824;52,111321
"554";21,17209741;52,111321
"555";21,17648658;52,111321
"556";21,18087575;52,111321
"557";21,18526492;52,111321
"558";21,18965409;52,111321
"559";21,19404326;52,111321
"560";21,19843243;52,111321
"561";21,2028216;52,111321
"562";21,20721077;52,111321
"563";21,21159994;52,111321
"564";21,21598911;52,111321
"565";21,22037828;52,111321
"566";21,22476745;52,111321
"567";21,22915662;52,111321
"568";21,23354579;52,111321
"569";21,23793496;52,111321
"570";21,24232413;52,111321
"571";21,2467133;52,111321
"572";21,25110247;52,111321
"573";21,25549164;52,111321
"574";21,25988081;52,111321
"575";21,26426998;52,111321
"576";21,26865915;52,111321
"577";20,851688;52,1140152
"578";20,85607717;52,1140152
"579";20,86046634;52,1140152
"580";20,86485551;52,1140152
"581";20,86924468;52,1140152
"582";20,87363385;52,1140152
"583";20,87802302;52,1140152
"584";20,88241219;52,1140152
"585";20,88680136;52,1140152
"586";20,89119053;52,1140152
"587";20,8955797;52,1140152
"588";20,89996887;52,1140152
"589";20,90435804;52,1140152
"590";20,90874721;52,1140152
"591";20,91313638;52,1140152
"592";20,91752555;52,1140152
"593";20,92191472;52,1140152
"594";20,92630389;52,1140152
"595";20,93069306;52,1140152
"596";20,93508223;52,1140152
"597";20,9394714;52,1140152
"598";20,94386057;52,1140152
"599";20,94824974;52,1140152
"600";20,95263891;52,1140152
"601";20,95702808;52,1140152
"602";20,96141725;52,1140152
"603";20,96580642;52,1140152
"604";20,97019559;52,1140152
"605";20,97458476;52,1140152
"606";20,97897393;52,1140152
"607";20,9833631;52,1140152
"608";20,98775227;52,1140152
"609";20,99214144;52,1140152
"610";20,99653061;52,1140152
"611";21,00091978;52,1140152
"612";21,00530895;52,1140152
"613";21,00969812;52,1140152
"614";21,01408729;52,1140152
"615";21,01847646;52,1140152
"616";21,02286563;52,1140152
"617";21,0272548;52,1140152
"618";21,03164397;52,1140152
"619";21,03603314;52,1140152
"620";21,04042231;52,1140152
"621";21,04481148;52,1140152
"622";21,04920065;52,1140152
"623";21,05358982;52,1140152
"624";21,05797899;52,1140152
"625";21,06236816;52,1140152
"626";21,06675733;52,1140152
"627";21,0711465;52,1140152
"628";21,07553567;52,1140152
"629";21,07992484;52,1140152
"630";21,08431401;52,1140152
"631";21,08870318;52,1140152
"632";21,09309235;52,1140152
"633";21,09748152;52,1140152
"634";21,10187069;52,1140152
"635";21,10625986;52,1140152
"636";21,11064903;52,1140152
"637";21,1150382;52,1140152
"638";21,11942737;52,1140152
"639";21,12381654;52,1140152
"640";21,12820571;52,1140152
"641";21,13259488;52,1140152
"642";21,13698405;52,1140152
"643";21,14137322;52,1140152
"644";21,14576239;52,1140152
"645";21,15015156;52,1140152
"646";21,15454073;52,1140152
"647";21,1589299;52,1140152
"648";21,16331907;52,1140152
"649";21,16770824;52,1140152
"650";21,17209741;52,1140152
"651";21,17648658;52,1140152
"652";21,18087575;52,1140152
"653";21,18526492;52,1140152
"654";21,18965409;52,1140152
"655";21,19404326;52,1140152
"656";21,19843243;52,1140152
"657";21,2028216;52,1140152
"658";21,20721077;52,1140152
"659";21,21159994;52,1140152
"660";21,21598911;52,1140152
"661";21,22037828;52,1140152
"662";21,22476745;52,1140152
"663";21,22915662;52,1140152
"664";21,23354579;52,1140152
"665";21,23793496;52,1140152
"666";21,24232413;52,1140152
"667";21,2467133;52,1140152
"668";21,25110247;52,1140152
"669";21,25549164;52,1140152
"670";21,25988081;52,1140152
"671";21,26426998;52,1140152
"672";21,26865915;52,1140152
"673";20,851688;52,1167094
"674";20,85607717;52,1167094
"675";20,86046634;52,1167094
"676";20,86485551;52,1167094
"677";20,86924468;52,1167094
"678";20,87363385;52,1167094
"679";20,87802302;52,1167094
"680";20,88241219;52,1167094
"681";20,88680136;52,1167094
"682";20,89119053;52,1167094
"683";20,8955797;52,1167094
"684";20,89996887;52,1167094
"685";20,90435804;52,1167094
"686";20,90874721;52,1167094
"687";20,91313638;52,1167094
"688";20,91752555;52,1167094
"689";20,92191472;52,1167094
"690";20,92630389;52,1167094
"691";20,93069306;52,1167094
"692";20,93508223;52,1167094
"693";20,9394714;52,1167094
"694";20,94386057;52,1167094
"695";20,94824974;52,1167094
"696";20,95263891;52,1167094
"697";20,95702808;52,1167094
"698";20,96141725;52,1167094
"699";20,96580642;52,1167094
"700";20,97019559;52,1167094
"701";20,97458476;52,1167094
"702";20,97897393;52,1167094
"703";20,9833631;52,1167094
"704";20,98775227;52,1167094
"705";20,99214144;52,1167094
"706";20,99653061;52,1167094
"707";21,00091978;52,1167094
"708";21,00530895;52,1167094
"709";21,00969812;52,1167094
"710";21,01408729;52,1167094
"711";21,01847646;52,1167094
"712";21,02286563;52,1167094
"713";21,0272548;52,1167094
"714";21,03164397;52,1167094
"715";21,03603314;52,1167094
"716";21,04042231;52,1167094
"717";21,04481148;52,1167094
"718";21,04920065;52,1167094
"719";21,05358982;52,1167094
"720";21,05797899;52,1167094
"721";21,06236816;52,1167094
"722";21,06675733;52,1167094
"723";21,0711465;52,1167094
"724";21,07553567;52,1167094
"725";21,07992484;52,1167094
"726";21,08431401;52,1167094
"727";21,08870318;52,1167094
"728";21,09309235;52,1167094
"729";21,09748152;52,1167094
"730";21,10187069;52,1167094
"731";21,10625986;52,1167094
"732";21,11064903;52,1167094
"733";21,1150382;52,1167094
"734";21,11942737;52,1167094
"735";21,12381654;52,1167094
"736";21,12820571;52,1167094
"737";21,13259488;52,1167094
"738";21,13698405;52,1167094
"739";21,14137322;52,1167094
"740";21,14576239;52,1167094
"741";21,15015156;52,1167094
"742";21,15454073;52,1167094
"743";21,1589299;52,1167094
"744";21,16331907;52,1167094
"745";21,16770824;52,1167094
"746";21,17209741;52,1167094
"747";21,17648658;52,1167094
"748";21,18087575;52,1167094
"749";21,18526492;52,1167094
"750";21,18965409;52,1167094
"751";21,19404326;52,1167094
"752";21,19843243;52,1167094
"753";21,2028216;52,1167094
"754";21,20721077;52,1167094
"755";21,21159994;52,1167094
"756";21,21598911;52,1167094
"757";21,22037828;52,1167094
"758";21,22476745;52,1167094
"759";21,22915662;52,1167094
"760";21,23354579;52,1167094
"761";21,23793496;52,1167094
"762";21,24232413;52,1167094
"763";21,2467133;52,1167094
"764";21,25110247;52,1167094
"765";21,25549164;52,1167094
"766";21,25988081;52,1167094
"767";21,26426998;52,1167094
"768";21,26865915;52,1167094
"769";20,851688;52,1194036
"770";20,85607717;52,1194036
"771";20,86046634;52,1194036
"772";20,86485551;52,1194036
"773";20,86924468;52,1194036
"774";20,87363385;52,1194036
"775";20,87802302;52,1194036
"776";20,88241219;52,1194036
"777";20,88680136;52,1194036
"778";20,89119053;52,1194036
"779";20,8955797;52,1194036
"780";20,89996887;52,1194036
"781";20,90435804;52,1194036
"782";20,90874721;52,1194036
"783";20,91313638;52,1194036
"784";20,91752555;52,1194036
"785";20,92191472;52,1194036
"786";20,92630389;52,1194036
"787";20,93069306;52,1194036
"788";20,93508223;52,1194036
"789";20,9394714;52,1194036
"790";20,94386057;52,1194036
"791";20,94824974;52,1194036
"792";20,95263891;52,1194036
"793";20,95702808;52,1194036
"794";20,96141725;52,1194036
"795";20,96580642;52,1194036
"796";20,97019559;52,1194036
"797";20,97458476;52,1194036
"798";20,97897393;52,1194036
"799";20,9833631;52,1194036
"800";20,98775227;52,1194036
"801";20,99214144;52,1194036
"802";20,99653061;52,1194036
"803";21,00091978;52,1194036
"804";21,00530895;52,1194036
"805";21,00969812;52,1194036
"806";21,01408729;52,1194036
"807";21,01847646;52,1194036
"808";21,02286563;52,1194036
"809";21,0272548;52,1194036
"810";21,03164397;52,1194036
"811";21,03603314;52,1194036
"812";21,04042231;52,1194036
"813";21,04481148;52,1194036
"814";21,04920065;52,1194036
"815";21,05358982;52,1194036
"816";21,05797899;52,1194036
"817";21,06236816;52,1194036
"818";21,06675733;52,1194036
"819";21,0711465;52,1194036
"820";21,07553567;52,1194036
"821";21,07992484;52,1194036
"822";21,08431401;52,1194036
"823";21,08870318;52,1194036
"824";21,09309235;52,1194036
"825";21,09748152;52,1194036
"826";21,10187069;52,1194036
"827";21,10625986;52,1194036
"828";21,11064903;52,1194036
"829";21,1150382;52,1194036
"830";21,11942737;52,1194036
"831";21,12381654;52,1194036
"832";21,12820571;52,1194036
"833";21,13259488;52,1194036
"834";21,13698405;52,1194036
"835";21,14137322;52,1194036
"836";21,14576239;52,1194036
"837";21,15015156;52,1194036
"838";21,15454073;52,1194036
"839";21,1589299;52,1194036
"840";21,16331907;52,1194036
"841";21,16770824;52,1194036
"842";21,17209741;52,1194036
"843";21,17648658;52,1194036
"844";21,18087575;52,1194036
"845";21,18526492;52,1194036
"846";21,18965409;52,1194036
"847";21,19404326;52,1194036
"848";21,19843243;52,1194036
"849";21,2028216;52,1194036
"850";21,20721077;52,1194036
"851";21,21159994;52,1194036
"852";21,21598911;52,1194036
"853";21,22037828;52,1194036
"854";21,22476745;52,1194036
"855";21,22915662;52,1194036
"856";21,23354579;52,1194036
"857";21,23793496;52,1194036
"858";21,24232413;52,1194036
"859";21,2467133;52,1194036
"860";21,25110247;52,1194036
"861";21,25549164;52,1194036
"862";21,25988081;52,1194036
"863";21,26426998;52,1194036
"864";21,26865915;52,1194036
"865";20,851688;52,1220978
"866";20,85607717;52,1220978
"867";20,86046634;52,1220978
"868";20,86485551;52,1220978
"869";20,86924468;52,1220978
"870";20,87363385;52,1220978
"871";20,87802302;52,1220978
"872";20,88241219;52,1220978
"873";20,88680136;52,1220978
"874";20,89119053;52,1220978
"875";20,8955797;52,1220978
"876";20,89996887;52,1220978
"877";20,90435804;52,1220978
"878";20,90874721;52,1220978
"879";20,91313638;52,1220978
"880";20,91752555;52,1220978
"881";20,92191472;52,1220978
"882";20,92630389;52,1220978
"883";20,93069306;52,1220978
"884";20,93508223;52,1220978
"885";20,9394714;52,1220978
"886";20,94386057;52,1220978
"887";20,94824974;52,1220978
"888";20,95263891;52,1220978
"889";20,95702808;52,1220978
"890";20,96141725;52,1220978
"891";20,96580642;52,1220978
"892";20,97019559;52,1220978
"893";20,97458476;52,1220978
"894";20,97897393;52,1220978
"895";20,9833631;52,1220978
"896";20,98775227;52,1220978
"897";20,99214144;52,1220978
"898";20,99653061;52,1220978
"899";21,00091978;52,1220978
"900";21,00530895;52,1220978
"901";21,00969812;52,1220978
"902";21,01408729;52,1220978
"903";21,01847646;52,1220978
"904";21,02286563;52,1220978
"905";21,0272548;52,1220978
"906";21,03164397;52,1220978
"907";21,03603314;52,1220978
"908";21,04042231;52,1220978
"909";21,04481148;52,1220978
"910";21,04920065;52,1220978
"911";21,05358982;52,1220978
"912";21,05797899;52,1220978
"913";21,06236816;52,1220978
"914";21,06675733;52,1220978
"915";21,0711465;52,1220978
"916";21,07553567;52,1220978
"917";21,07992484;52,1220978
"918";21,08431401;52,1220978
"919";21,08870318;52,1220978
"920";21,09309235;52,1220978
"921";21,09748152;52,1220978
"922";21,10187069;52,1220978
"923";21,10625986;52,1220978
"924";21,11064903;52,1220978
"925";21,1150382;52,1220978
"926";21,11942737;52,1220978
"927";21,12381654;52,1220978
"928";21,12820571;52,1220978
"929";21,13259488;52,1220978
"930";21,13698405;52,1220978
"931";21,14137322;52,1220978
"932";21,14576239;52,1220978
"933";21,15015156;52,1220978
"934";21,15454073;52,1220978
"935";21,1589299;52,1220978
"936";21,16331907;52,1220978
"937";21,16770824;52,1220978
"938";21,17209741;52,1220978
"939";21,17648658;52,1220978
"940";21,18087575;52,1220978
"941";21,18526492;52,1220978
"942";21,18965409;52,1220978
"943";21,19404326;52,1220978
"944";21,19843243;52,1220978
"945";21,2028216;52,1220978
